ERT 1 Texel_Cocksdorp_clean.bin
         0.50
11
3
Type of measurement (0=app. resistivity,1=resistance)
0
2801
 2
0
4  1.50  0.00 4.50  0.00 21.00  0.00 18.50  0.00 0.76 
4  1.50  0.00 4.50  0.00 18.50  0.00 21.50  0.00 0.74 
4  1.50  0.00 4.50  0.00 21.50  0.00 19.00  0.00 0.78 
4  1.50  0.00 4.50  0.00 19.00  0.00 22.00  0.00 0.76 
4  1.50  0.00 4.50  0.00 22.00  0.00 19.50  0.00 0.73 
4  1.50  0.00 4.50  0.00 19.50  0.00 22.50  0.00 0.81 
4  1.50  0.00 4.50  0.00 20.00  0.00 23.00  0.00 0.84 
4  1.50  0.00 5.00  0.00 20.50  0.00 24.00  0.00 1.01 
4  1.50  0.00 5.00  0.00 24.00  0.00 21.00  0.00 1.04 
4  1.50  0.00 5.00  0.00 21.00  0.00 24.50  0.00 0.82 
4  1.50  0.00 5.00  0.00 24.50  0.00 21.50  0.00 0.81 
4  1.50  0.00 5.00  0.00 21.50  0.00 25.00  0.00 0.83 
4  1.50  0.00 5.00  0.00 25.00  0.00 22.00  0.00 0.85 
4  1.50  0.00 5.00  0.00 22.00  0.00 25.50  0.00 0.84 
4  1.50  0.00 5.00  0.00 25.50  0.00 22.50  0.00 0.84 
4  1.50  0.00 5.00  0.00 22.50  0.00 26.00  0.00 0.88 
4  1.50  0.00 5.00  0.00 23.00  0.00 26.50  0.00 1.22 
4  1.50  0.00 5.50  0.00 23.50  0.00 27.50  0.00 1.02 
4  1.50  0.00 5.50  0.00 27.50  0.00 24.00  0.00 0.86 
4  1.50  0.00 5.50  0.00 24.00  0.00 28.00  0.00 0.91 
4  1.50  0.00 5.50  0.00 28.00  0.00 24.50  0.00 0.88 
4  1.50  0.00 5.50  0.00 24.50  0.00 28.50  0.00 0.88 
4  1.50  0.00 5.50  0.00 28.50  0.00 25.00  0.00 0.89 
4  1.50  0.00 5.50  0.00 25.00  0.00 29.00  0.00 0.84 
4  1.50  0.00 5.50  0.00 29.00  0.00 25.50  0.00 0.94 
4  1.50  0.00 5.50  0.00 25.50  0.00 29.50  0.00 0.95 
4  1.50  0.00 5.50  0.00 26.00  0.00 30.00  0.00 0.83 
4  1.50  0.00 6.00  0.00 26.50  0.00 31.00  0.00 1.07 
4  1.50  0.00 6.00  0.00 31.00  0.00 27.00  0.00 1.13 
4  1.50  0.00 6.00  0.00 27.00  0.00 31.50  0.00 0.89 
4  1.50  0.00 6.00  0.00 31.50  0.00 27.50  0.00 0.87 
4  1.50  0.00 6.00  0.00 27.50  0.00 32.00  0.00 0.90 
4  1.50  0.00 6.00  0.00 32.00  0.00 28.00  0.00 0.88 
4  1.50  0.00 6.00  0.00 28.00  0.00 32.50  0.00 0.89 
4  1.50  0.00 6.00  0.00 32.50  0.00 28.50  0.00 1.01 
4  1.50  0.00 6.00  0.00 28.50  0.00 33.00  0.00 0.82 
4  1.50  0.00 6.00  0.00 29.00  0.00 33.50  0.00 1.20 
4  2.00  0.00 2.50  0.00 3.00  0.00 3.50  0.00 110.73 
4  2.00  0.00 2.50  0.00 3.50  0.00 4.00  0.00 69.80 
4  2.00  0.00 2.50  0.00 4.00  0.00 4.50  0.00 33.17 
4  2.00  0.00 2.50  0.00 4.50  0.00 5.00  0.00 18.62 
4  2.00  0.00 2.50  0.00 5.00  0.00 5.50  0.00 11.62 
4  2.00  0.00 2.50  0.00 5.50  0.00 6.00  0.00 3.29 
4  2.00  0.00 3.00  0.00 6.00  0.00 7.00  0.00 6.30 
4  2.00  0.00 3.00  0.00 7.00  0.00 8.00  0.00 2.80 
4  2.00  0.00 3.00  0.00 8.00  0.00 9.00  0.00 1.55 
4  2.00  0.00 3.00  0.00 6.50  0.00 7.50  0.00 3.89 
4  2.00  0.00 3.00  0.00 7.50  0.00 8.50  0.00 2.22 
4  2.00  0.00 3.00  0.00 8.50  0.00 9.50  0.00 1.53 
4  2.00  0.00 3.50  0.00 9.00  0.00 10.50  0.00 1.53 
4  2.00  0.00 3.50  0.00 10.50  0.00 12.00  0.00 1.32 
4  2.00  0.00 3.50  0.00 12.00  0.00 9.50  0.00 1.12 
4  2.00  0.00 3.50  0.00 9.50  0.00 11.00  0.00 1.16 
4  2.00  0.00 3.50  0.00 11.00  0.00 12.50  0.00 1.08 
4  2.00  0.00 3.50  0.00 12.50  0.00 10.00  0.00 1.01 
4  2.00  0.00 3.50  0.00 10.00  0.00 11.50  0.00 0.95 
4  2.00  0.00 3.50  0.00 11.50  0.00 13.00  0.00 1.13 
4  2.00  0.00 4.00  0.00 12.00  0.00 14.00  0.00 1.10 
4  2.00  0.00 4.00  0.00 14.00  0.00 16.00  0.00 0.67 
4  2.00  0.00 4.00  0.00 16.00  0.00 12.50  0.00 0.95 
4  2.00  0.00 4.00  0.00 12.50  0.00 14.50  0.00 0.92 
4  2.00  0.00 4.00  0.00 14.50  0.00 16.50  0.00 0.89 
4  2.00  0.00 4.00  0.00 16.50  0.00 13.00  0.00 0.94 
4  2.00  0.00 4.00  0.00 13.00  0.00 15.00  0.00 0.97 
4  2.00  0.00 4.00  0.00 15.00  0.00 13.50  0.00 0.86 
4  2.00  0.00 4.00  0.00 13.50  0.00 15.50  0.00 0.90 
4  2.00  0.00 4.50  0.00 15.00  0.00 17.50  0.00 0.73 
4  2.00  0.00 4.50  0.00 17.50  0.00 20.00  0.00 1.11 
4  2.00  0.00 4.50  0.00 20.00  0.00 15.50  0.00 0.75 
4  2.00  0.00 4.50  0.00 15.50  0.00 18.00  0.00 1.09 
4  2.00  0.00 4.50  0.00 18.00  0.00 16.00  0.00 0.99 
