ERT 2 Texel_Cocksdorp_clean.bin
         0.50
11
3
Type of measurement (0=app. resistivity,1=resistance)
0
2707
 2
0
4  0.00  0.00 0.50  0.00 1.00  0.00 1.50  0.00 96.72 
4  0.00  0.00 4.50  0.00 25.50  0.00 30.00  0.00 0.96 
4  0.00  0.00 4.50  0.00 30.00  0.00 26.00  0.00 0.97 
4  0.00  0.00 4.50  0.00 26.00  0.00 30.50  0.00 0.96 
4  0.00  0.00 4.50  0.00 30.50  0.00 26.50  0.00 0.99 
4  0.00  0.00 4.50  0.00 26.50  0.00 31.00  0.00 1.24 
4  0.00  0.00 4.50  0.00 31.00  0.00 27.00  0.00 1.28 
4  0.00  0.00 4.50  0.00 27.00  0.00 31.50  0.00 1.06 
4  0.00  0.00 4.50  0.00 27.50  0.00 32.00  0.00 1.42 
4  0.50  0.00 1.00  0.00 1.50  0.00 2.00  0.00 95.54 
4  0.50  0.00 1.00  0.00 2.00  0.00 2.50  0.00 80.42 
4  0.50  0.00 1.00  0.00 2.50  0.00 3.00  0.00 48.33 
4  0.50  0.00 1.00  0.00 3.00  0.00 3.50  0.00 20.85 
4  0.50  0.00 1.00  0.00 3.50  0.00 4.00  0.00 15.05 
4  0.50  0.00 1.00  0.00 4.00  0.00 4.50  0.00 8.31 
4  0.50  0.00 1.50  0.00 4.50  0.00 5.50  0.00 4.85 
4  0.50  0.00 1.50  0.00 5.50  0.00 6.50  0.00 2.51 
4  0.50  0.00 1.50  0.00 6.50  0.00 7.50  0.00 1.95 
4  0.50  0.00 1.50  0.00 5.00  0.00 6.00  0.00 3.19 
4  0.50  0.00 1.50  0.00 6.00  0.00 7.00  0.00 2.11 
4  0.50  0.00 1.50  0.00 7.00  0.00 8.00  0.00 1.50 
4  0.50  0.00 2.00  0.00 7.50  0.00 9.00  0.00 1.36 
4  0.50  0.00 2.00  0.00 9.00  0.00 10.50  0.00 0.87 
4  0.50  0.00 2.00  0.00 10.50  0.00 8.00  0.00 1.14 
4  0.50  0.00 2.00  0.00 8.00  0.00 9.50  0.00 1.18 
4  0.50  0.00 2.00  0.00 9.50  0.00 11.00  0.00 0.96 
4  0.50  0.00 2.00  0.00 11.00  0.00 8.50  0.00 1.01 
4  0.50  0.00 2.00  0.00 8.50  0.00 10.00  0.00 1.03 
4  0.50  0.00 2.00  0.00 10.00  0.00 11.50  0.00 0.98 
4  0.50  0.00 2.50  0.00 10.50  0.00 12.50  0.00 0.80 
4  0.50  0.00 2.50  0.00 12.50  0.00 14.50  0.00 0.83 
4  0.50  0.00 2.50  0.00 14.50  0.00 11.00  0.00 0.64 
4  0.50  0.00 2.50  0.00 11.00  0.00 13.00  0.00 0.62 
4  0.50  0.00 2.50  0.00 13.00  0.00 15.00  0.00 0.67 
4  0.50  0.00 2.50  0.00 15.00  0.00 11.50  0.00 0.83 
4  0.50  0.00 2.50  0.00 11.50  0.00 13.50  0.00 0.86 
4  0.50  0.00 2.50  0.00 13.50  0.00 12.00  0.00 0.66 
4  0.50  0.00 2.50  0.00 12.00  0.00 14.00  0.00 0.79 
4  0.50  0.00 3.00  0.00 13.50  0.00 16.00  0.00 0.76 
4  0.50  0.00 3.00  0.00 16.00  0.00 18.50  0.00 0.29 
4  0.50  0.00 3.00  0.00 18.50  0.00 14.00  0.00 0.59 
4  0.50  0.00 3.00  0.00 14.00  0.00 16.50  0.00 0.55 
4  0.50  0.00 3.00  0.00 16.50  0.00 14.50  0.00 0.51 
4  0.50  0.00 3.00  0.00 14.50  0.00 17.00  0.00 0.55 
4  0.50  0.00 3.00  0.00 17.00  0.00 15.00  0.00 0.59 
4  0.50  0.00 3.00  0.00 15.00  0.00 17.50  0.00 0.58 
4  0.50  0.00 3.00  0.00 17.50  0.00 15.50  0.00 0.40 
4  0.50  0.00 3.00  0.00 15.50  0.00 18.00  0.00 0.39 
4  0.50  0.00 3.50  0.00 16.50  0.00 19.50  0.00 0.80 
4  0.50  0.00 3.50  0.00 19.50  0.00 17.00  0.00 0.83 
4  0.50  0.00 3.50  0.00 17.00  0.00 20.00  0.00 0.64 
4  0.50  0.00 3.50  0.00 20.00  0.00 17.50  0.00 0.67 
4  0.50  0.00 3.50  0.00 17.50  0.00 20.50  0.00 0.64 
4  0.50  0.00 3.50  0.00 20.50  0.00 18.00  0.00 0.66 
4  0.50  0.00 3.50  0.00 18.00  0.00 21.00  0.00 0.65 
4  0.50  0.00 3.50  0.00 21.00  0.00 18.50  0.00 0.68 
4  0.50  0.00 3.50  0.00 18.50  0.00 21.50  0.00 0.69 
4  0.50  0.00 3.50  0.00 19.00  0.00 22.00  0.00 0.74 
4  0.50  0.00 4.00  0.00 19.50  0.00 23.00  0.00 0.71 
4  0.50  0.00 4.00  0.00 23.00  0.00 20.00  0.00 0.70 
4  0.50  0.00 4.00  0.00 20.00  0.00 23.50  0.00 0.67 
4  0.50  0.00 4.00  0.00 23.50  0.00 20.50  0.00 0.70 
4  0.50  0.00 4.00  0.00 20.50  0.00 24.00  0.00 0.72 
4  0.50  0.00 4.00  0.00 24.00  0.00 21.00  0.00 0.71 
4  0.50  0.00 4.00  0.00 21.00  0.00 24.50  0.00 0.72 
4  0.50  0.00 4.00  0.00 24.50  0.00 21.50  0.00 0.73 
4  0.50  0.00 4.00  0.00 21.50  0.00 25.00  0.00 0.84 
4  0.50  0.00 4.00  0.00 22.00  0.00 25.50  0.00 0.92 
4  0.50  0.00 4.50  0.00 22.50  0.00 26.50  0.00 0.94 
4  0.50  0.00 4.50  0.00 26.50  0.00 23.00  0.00 0.99 
4  0.50  0.00 4.50  0.00 23.00  0.00 27.00  0.00 0.87 
4  0.50  0.00 4.50  0.00 27.00  0.00 23.50  0.00 0.88 
4  0.50  0.00 4.50  0.00 23.50  0.00 27.50  0.00 0.87 
4  0.50  0.00 4.50  0.00 27.50  0.00 24.00  0.00 0.93 
4  0.50  0.00 4.50  0.00 24.00  0.00 28.00  0.00 0.89 
4  0.50  0.00 4.50  0.00 28.00  0.00 24.50  0.00 0.91 
4  0.50  0.00 4.50  0.00 24.50  0.00 28.50  0.00 1.01 
4  0.50  0.00 4.50  0.00 25.00  0.00 29.00  0.00 1.09 
4  0.50  0.00 5.00  0.00 25.50  0.00 30.00  0.00 1.07 
4  0.50  0.00 5.00  0.00 30.00  0.00 26.00  0.00 1.12 
4  0.50  0.00 5.00  0.00 26.00  0.00 30.50  0.00 0.95 
4  0.50  0.00 5.00  0.00 30.50  0.00 26.50  0.00 0.97 
4  0.50  0.00 5.00  0.00 26.50  0.00 31.00  0.00 0.94 
4  0.50  0.00 5.00  0.00 31.00  0.00 27.00  0.00 0.96 
4  0.50  0.00 5.00  0.00 27.00  0.00 31.50  0.00 0.98 
4  0.50  0.00 5.00  0.00 31.50  0.00 27.50  0.00 0.96 
4  0.50  0.00 5.00  0.00 27.50  0.00 32.00  0.00 1.20 
4  0.50  0.00 5.00  0.00 28.00  0.00 32.50  0.00 1.61 
4  1.00  0.00 1.50  0.00 2.00  0.00 2.50  0.00 94.36 
4  1.00  0.00 1.50  0.00 2.50  0.00 3.00  0.00 64.22 
4  1.00  0.00 1.50  0.00 3.00  0.00 3.50  0.00 39.51 
4  1.00  0.00 1.50  0.00 3.50  0.00 4.00  0.00 21.01 
4  1.00  0.00 1.50  0.00 4.00  0.00 4.50  0.00 12.22 
4  1.00  0.00 1.50  0.00 4.50  0.00 5.00  0.00 5.53 
4  1.00  0.00 2.00  0.00 5.00  0.00 6.00  0.00 4.56 
4  1.00  0.00 2.00  0.00 6.00  0.00 7.00  0.00 2.51 
4  1.00  0.00 2.00  0.00 7.00  0.00 8.00  0.00 1.65 
4  1.00  0.00 2.00  0.00 5.50  0.00 6.50  0.00 3.34 
4  1.00  0.00 2.00  0.00 6.50  0.00 7.50  0.00 2.26 
4  1.00  0.00 2.00  0.00 7.50  0.00 8.50  0.00 1.39 
4  1.00  0.00 2.50  0.00 8.00  0.00 9.50  0.00 1.14 
4  1.00  0.00 2.50  0.00 9.50  0.00 11.00  0.00 1.06 
4  1.00  0.00 2.50  0.00 11.00  0.00 8.50  0.00 0.97 
4  1.00  0.00 2.50  0.00 8.50  0.00 10.00  0.00 0.88 
4  1.00  0.00 2.50  0.00 10.00  0.00 11.50  0.00 0.90 
4  1.00  0.00 2.50  0.00 11.50  0.00 9.00  0.00 0.98 
4  1.00  0.00 2.50  0.00 9.00  0.00 10.50  0.00 0.90 
4  1.00  0.00 2.50  0.00 10.50  0.00 12.00  0.00 0.93 
4  1.00  0.00 3.00  0.00 11.00  0.00 13.00  0.00 0.79 
4  1.00  0.00 3.00  0.00 13.00  0.00 15.00  0.00 0.70 
4  1.00  0.00 3.00  0.00 15.00  0.00 11.50  0.00 0.62 
4  1.00  0.00 3.00  0.00 11.50  0.00 13.50  0.00 0.65 
4  1.00  0.00 3.00  0.00 13.50  0.00 15.50  0.00 0.66 
4  1.00  0.00 3.00  0.00 15.50  0.00 12.00  0.00 0.64 
4  1.00  0.00 3.00  0.00 12.00  0.00 14.00  0.00 0.63 
4  1.00  0.00 3.00  0.00 14.00  0.00 12.50  0.00 0.61 
4  1.00  0.00 3.00  0.00 12.50  0.00 14.50  0.00 0.66 
4  1.00  0.00 3.50  0.00 14.00  0.00 16.50  0.00 0.71 
4  1.00  0.00 3.50  0.00 16.50  0.00 19.00  0.00 0.32 
4  1.00  0.00 3.50  0.00 19.00  0.00 14.50  0.00 0.56 
4  1.00  0.00 3.50  0.00 14.50  0.00 17.00  0.00 0.52 
4  1.00  0.00 3.50  0.00 17.00  0.00 15.00  0.00 0.59 
4  1.00  0.00 3.50  0.00 15.00  0.00 17.50  0.00 0.56 
4  1.00  0.00 3.50  0.00 17.50  0.00 15.50  0.00 0.61 
4  1.00  0.00 3.50  0.00 15.50  0.00 18.00  0.00 0.61 
4  1.00  0.00 3.50  0.00 18.00  0.00 16.00  0.00 0.45 
4  1.00  0.00 3.50  0.00 16.00  0.00 18.50  0.00 0.48 
4  1.00  0.00 4.00  0.00 17.00  0.00 20.00  0.00 0.75 
4  1.00  0.00 4.00  0.00 20.00  0.00 17.50  0.00 0.78 
4  1.00  0.00 4.00  0.00 17.50  0.00 20.50  0.00 0.65 
4  1.00  0.00 4.00  0.00 20.50  0.00 18.00  0.00 0.64 
4  1.00  0.00 4.00  0.00 18.00  0.00 21.00  0.00 0.62 
4  1.00  0.00 4.00  0.00 21.00  0.00 18.50  0.00 0.65 
4  1.00  0.00 4.00  0.00 18.50  0.00 21.50  0.00 0.68 
4  1.00  0.00 4.00  0.00 21.50  0.00 19.00  0.00 0.66 
4  1.00  0.00 4.00  0.00 19.00  0.00 22.00  0.00 0.73 
4  1.00  0.00 4.00  0.00 19.50  0.00 22.50  0.00 0.73 
4  1.00  0.00 4.50  0.00 20.00  0.00 23.50  0.00 0.91 
4  1.00  0.00 4.50  0.00 23.50  0.00 20.50  0.00 0.73 
4  1.00  0.00 4.50  0.00 20.50  0.00 24.00  0.00 0.68 
4  1.00  0.00 4.50  0.00 24.00  0.00 21.00  0.00 0.68 
4  1.00  0.00 4.50  0.00 21.00  0.00 24.50  0.00 0.71 
4  1.00  0.00 4.50  0.00 24.50  0.00 21.50  0.00 0.71 
4  1.00  0.00 4.50  0.00 21.50  0.00 25.00  0.00 0.74 
4  1.00  0.00 4.50  0.00 25.00  0.00 22.00  0.00 0.73 
4  1.00  0.00 4.50  0.00 22.00  0.00 25.50  0.00 0.83 
4  1.00  0.00 4.50  0.00 22.50  0.00 26.00  0.00 1.09 
4  1.00  0.00 5.00  0.00 23.00  0.00 27.00  0.00 0.97 
4  1.00  0.00 5.00  0.00 27.00  0.00 23.50  0.00 1.03 
4  1.00  0.00 5.00  0.00 23.50  0.00 27.50  0.00 0.85 
4  1.00  0.00 5.00  0.00 27.50  0.00 24.00  0.00 0.88 
4  1.00  0.00 5.00  0.00 24.00  0.00 28.00  0.00 0.88 
4  1.00  0.00 5.00  0.00 28.00  0.00 24.50  0.00 0.87 
4  1.00  0.00 5.00  0.00 24.50  0.00 28.50  0.00 0.93 
4  1.00  0.00 5.00  0.00 28.50  0.00 25.00  0.00 0.87 
4  1.00  0.00 5.00  0.00 25.00  0.00 29.00  0.00 0.97 
4  1.00  0.00 5.00  0.00 25.50  0.00 29.50  0.00 1.26 
4  1.00  0.00 5.50  0.00 26.00  0.00 30.50  0.00 0.94 
4  1.00  0.00 5.50  0.00 30.50  0.00 26.50  0.00 0.93 
4  1.00  0.00 5.50  0.00 26.50  0.00 31.00  0.00 0.87 
4  1.00  0.00 5.50  0.00 31.00  0.00 27.00  0.00 0.84 
4  1.00  0.00 5.50  0.00 27.00  0.00 31.50  0.00 0.92 
4  1.00  0.00 5.50  0.00 31.50  0.00 27.50  0.00 0.92 
4  1.00  0.00 5.50  0.00 27.50  0.00 32.00  0.00 1.01 
4  1.00  0.00 5.50  0.00 32.00  0.00 28.00  0.00 0.97 
4  1.00  0.00 5.50  0.00 28.00  0.00 32.50  0.00 1.10 
4  1.00  0.00 5.50  0.00 28.50  0.00 33.00  0.00 1.00 
4  1.50  0.00 2.00  0.00 2.50  0.00 3.00  0.00 107.45 
4  1.50  0.00 2.00  0.00 3.00  0.00 3.50  0.00 72.69 
4  1.50  0.00 2.00  0.00 3.50  0.00 4.00  0.00 40.33 
4  1.50  0.00 2.00  0.00 4.00  0.00 4.50  0.00 23.72 
4  1.50  0.00 2.00  0.00 4.50  0.00 5.00  0.00 11.36 
4  1.50  0.00 2.00  0.00 5.00  0.00 5.50  0.00 4.71 
4  1.50  0.00 2.50  0.00 5.50  0.00 6.50  0.00 4.80 
4  1.50  0.00 2.50  0.00 6.50  0.00 7.50  0.00 2.89 
4  1.50  0.00 2.50  0.00 7.50  0.00 8.50  0.00 1.54 
4  1.50  0.00 2.50  0.00 6.00  0.00 7.00  0.00 3.42 
4  1.50  0.00 2.50  0.00 7.00  0.00 8.00  0.00 2.02 
4  1.50  0.00 2.50  0.00 8.00  0.00 9.00  0.00 1.52 
4  1.50  0.00 3.00  0.00 8.50  0.00 10.00  0.00 1.26 
4  1.50  0.00 3.00  0.00 10.00  0.00 11.50  0.00 1.05 
4  1.50  0.00 3.00  0.00 11.50  0.00 9.00  0.00 0.96 
4  1.50  0.00 3.00  0.00 9.00  0.00 10.50  0.00 1.01 
4  1.50  0.00 3.00  0.00 10.50  0.00 12.00  0.00 0.83 
4  1.50  0.00 3.00  0.00 12.00  0.00 9.50  0.00 0.96 
4  1.50  0.00 3.00  0.00 9.50  0.00 11.00  0.00 1.02 
4  1.50  0.00 3.00  0.00 11.00  0.00 12.50  0.00 0.88 
4  1.50  0.00 3.50  0.00 11.50  0.00 13.50  0.00 0.77 
4  1.50  0.00 3.50  0.00 15.50  0.00 12.00  0.00 0.67 
4  1.50  0.00 3.50  0.00 12.00  0.00 14.00  0.00 0.63 
4  1.50  0.00 3.50  0.00 14.00  0.00 16.00  0.00 0.46 
4  1.50  0.00 3.50  0.00 16.00  0.00 12.50  0.00 0.56 
4  1.50  0.00 3.50  0.00 12.50  0.00 14.50  0.00 0.65 
4  1.50  0.00 3.50  0.00 14.50  0.00 13.00  0.00 0.66 
4  1.50  0.00 3.50  0.00 13.00  0.00 15.00  0.00 0.56 
4  1.50  0.00 4.00  0.00 14.50  0.00 17.00  0.00 0.78 
4  1.50  0.00 4.00  0.00 17.00  0.00 19.50  0.00 0.28 
4  1.50  0.00 4.00  0.00 19.50  0.00 15.00  0.00 0.62 
4  1.50  0.00 4.00  0.00 15.00  0.00 17.50  0.00 0.63 
4  1.50  0.00 4.00  0.00 17.50  0.00 15.50  0.00 0.56 
4  1.50  0.00 4.00  0.00 15.50  0.00 18.00  0.00 0.56 
4  1.50  0.00 4.00  0.00 18.00  0.00 16.00  0.00 0.62 
4  1.50  0.00 4.00  0.00 16.00  0.00 18.50  0.00 0.63 
4  1.50  0.00 4.00  0.00 18.50  0.00 16.50  0.00 0.52 
4  1.50  0.00 4.00  0.00 16.50  0.00 19.00  0.00 0.56 
4  1.50  0.00 4.50  0.00 17.50  0.00 20.50  0.00 0.87 
4  1.50  0.00 4.50  0.00 20.50  0.00 18.00  0.00 0.97 
4  1.50  0.00 4.50  0.00 18.00  0.00 21.00  0.00 0.65 
4  1.50  0.00 4.50  0.00 21.00  0.00 18.50  0.00 0.67 
4  1.50  0.00 4.50  0.00 18.50  0.00 21.50  0.00 0.62 
4  1.50  0.00 4.50  0.00 21.50  0.00 19.00  0.00 0.63 
4  1.50  0.00 4.50  0.00 19.00  0.00 22.00  0.00 0.62 
4  1.50  0.00 4.50  0.00 22.00  0.00 19.50  0.00 0.64 
4  1.50  0.00 4.50  0.00 19.50  0.00 22.50  0.00 0.70 
4  1.50  0.00 4.50  0.00 20.00  0.00 23.00  0.00 0.86 
4  1.50  0.00 5.00  0.00 20.50  0.00 24.00  0.00 0.78 
4  1.50  0.00 5.00  0.00 24.00  0.00 21.00  0.00 0.77 
4  1.50  0.00 5.00  0.00 21.00  0.00 24.50  0.00 0.69 
4  1.50  0.00 5.00  0.00 24.50  0.00 21.50  0.00 0.68 
4  1.50  0.00 5.00  0.00 21.50  0.00 25.00  0.00 0.73 
4  1.50  0.00 5.00  0.00 25.00  0.00 22.00  0.00 0.73 
4  1.50  0.00 5.00  0.00 22.00  0.00 25.50  0.00 0.77 
4  1.50  0.00 5.00  0.00 25.50  0.00 22.50  0.00 0.74 
4  1.50  0.00 5.00  0.00 22.50  0.00 26.00  0.00 0.87 
4  1.50  0.00 5.00  0.00 23.00  0.00 26.50  0.00 1.11 
4  1.50  0.00 5.50  0.00 23.50  0.00 27.50  0.00 0.87 
4  1.50  0.00 5.50  0.00 27.50  0.00 24.00  0.00 0.92 
4  1.50  0.00 5.50  0.00 24.00  0.00 28.00  0.00 0.88 
4  1.50  0.00 5.50  0.00 28.00  0.00 24.50  0.00 0.88 
4  1.50  0.00 5.50  0.00 24.50  0.00 28.50  0.00 0.88 
4  1.50  0.00 5.50  0.00 28.50  0.00 25.00  0.00 0.87 
4  1.50  0.00 5.50  0.00 25.00  0.00 29.00  0.00 0.90 
4  1.50  0.00 5.50  0.00 29.00  0.00 25.50  0.00 0.91 
4  1.50  0.00 5.50  0.00 25.50  0.00 29.50  0.00 0.98 
4  1.50  0.00 5.50  0.00 26.00  0.00 30.00  0.00 1.02 
4  1.50  0.00 6.00  0.00 27.00  0.00 31.50  0.00 0.93 
4  1.50  0.00 6.00  0.00 31.50  0.00 27.50  0.00 0.91 
4  1.50  0.00 6.00  0.00 27.50  0.00 32.00  0.00 0.94 
4  1.50  0.00 6.00  0.00 32.00  0.00 28.00  0.00 0.91 
4  1.50  0.00 6.00  0.00 28.00  0.00 32.50  0.00 0.98 
4  1.50  0.00 6.00  0.00 32.50  0.00 28.50  0.00 0.97 
4  1.50  0.00 6.00  0.00 28.50  0.00 33.00  0.00 1.07 
4  1.50  0.00 6.00  0.00 29.00  0.00 33.50  0.00 1.13 
4  2.00  0.00 2.50  0.00 3.00  0.00 3.50  0.00 97.37 
4  2.00  0.00 2.50  0.00 3.50  0.00 4.00  0.00 58.99 
4  2.00  0.00 2.50  0.00 4.00  0.00 4.50  0.00 37.50 
4  2.00  0.00 2.50  0.00 4.50  0.00 5.00  0.00 17.79 
4  2.00  0.00 2.50  0.00 5.00  0.00 5.50  0.00 8.79 
4  2.00  0.00 2.50  0.00 5.50  0.00 6.00  0.00 5.19 
4  2.00  0.00 3.00  0.00 6.00  0.00 7.00  0.00 4.51 
4  2.00  0.00 3.00  0.00 7.00  0.00 8.00  0.00 2.13 
4  2.00  0.00 3.00  0.00 8.00  0.00 9.00  0.00 1.52 
4  2.00  0.00 3.00  0.00 9.00  0.00 6.50  0.00 2.66 
4  2.00  0.00 3.00  0.00 6.50  0.00 7.50  0.00 3.43 
4  2.00  0.00 3.00  0.00 7.50  0.00 8.50  0.00 1.65 
4  2.00  0.00 3.00  0.00 8.50  0.00 9.50  0.00 1.63 
4  2.00  0.00 3.50  0.00 9.00  0.00 10.50  0.00 1.37 
4  2.00  0.00 3.50  0.00 10.50  0.00 12.00  0.00 0.73 
4  2.00  0.00 3.50  0.00 12.00  0.00 9.50  0.00 1.16 
4  2.00  0.00 3.50  0.00 9.50  0.00 11.00  0.00 1.16 
4  2.00  0.00 3.50  0.00 11.00  0.00 12.50  0.00 0.92 
4  2.00  0.00 3.50  0.00 12.50  0.00 10.00  0.00 0.94 
4  2.00  0.00 3.50  0.00 10.00  0.00 11.50  0.00 0.86 
4  2.00  0.00 3.50  0.00 11.50  0.00 13.00  0.00 0.83 
4  2.00  0.00 4.00  0.00 12.00  0.00 14.00  0.00 0.89 
4  2.00  0.00 4.00  0.00 14.00  0.00 16.00  0.00 0.14 
4  2.00  0.00 4.00  0.00 16.00  0.00 12.50  0.00 0.58 
4  2.00  0.00 4.00  0.00 12.50  0.00 14.50  0.00 0.64 
4  2.00  0.00 4.00  0.00 14.50  0.00 16.50  0.00 0.49 
4  2.00  0.00 4.00  0.00 16.50  0.00 13.00  0.00 0.56 
4  2.00  0.00 4.00  0.00 13.00  0.00 15.00  0.00 0.74 
4  2.00  0.00 4.00  0.00 15.00  0.00 13.50  0.00 0.65 
4  2.00  0.00 4.00  0.00 13.50  0.00 15.50  0.00 0.58 
4  2.00  0.00 4.50  0.00 15.00  0.00 17.50  0.00 0.76 
4  2.00  0.00 4.50  0.00 17.50  0.00 20.00  0.00 0.28 
4  2.00  0.00 4.50  0.00 20.00  0.00 15.50  0.00 0.63 
4  2.00  0.00 4.50  0.00 15.50  0.00 18.00  0.00 0.60 
4  2.00  0.00 4.50  0.00 18.00  0.00 16.00  0.00 0.66 
4  2.00  0.00 4.50  0.00 16.00  0.00 18.50  0.00 0.62 
4  2.00  0.00 4.50  0.00 18.50  0.00 16.50  0.00 0.61 
4  2.00  0.00 4.50  0.00 16.50  0.00 19.00  0.00 0.65 
4  2.00  0.00 4.50  0.00 19.00  0.00 17.00  0.00 0.48 
4  2.00  0.00 4.50  0.00 17.00  0.00 19.50  0.00 0.47 
4  2.00  0.00 5.00  0.00 18.00  0.00 21.00  0.00 0.84 
4  2.00  0.00 5.00  0.00 21.00  0.00 18.50  0.00 0.91 
